index,ipc,cpu energy,dram energy,total energy
2042,1.672983717918396,0.0353942,0.0009888000000000002,0.036383
2043,1.6762529730796814,0.03485100000000001,0.0006165000000000001,0.035467500000000006
2044,1.6106499195098878,0.0378112,0.0013001,0.039111299999999995
2045,1.536299705505371,0.0443114,0.0025329999999999997,0.046844399999999994
2046,1.3863572478294373,0.0485106,0.0040527,0.0525633
2047,1.3895477890968322,0.047674400000000006,0.0041748,0.051849200000000005
2048,1.4221993923187255,0.049224699999999996,0.0039612,0.053185899999999994
2049,1.448690152168274,0.041686799999999996,0.0034057,0.0450925
2050,1.6749903321266175,0.034435900000000005,0.0011047000000000001,0.035540600000000006
2051,1.6531156539916991,0.03643790000000001,0.0010436999999999998,0.0374816
2052,1.6734674215316772,0.034497,0.0006469,0.0351439
2053,1.6799951195716858,0.030011,0.000586,0.030596999999999996
2054,1.5381189107894897,0.0431029,0.0019898,0.0450927
2055,1.3606159210205078,0.047546200000000004,0.0041199,0.051666100000000006
2056,1.4281278371810913,0.0503111,0.0039551000000000005,0.0542662
2057,1.4049365878105164,0.0491943,0.004022200000000001,0.0532165
2058,1.446752166748047,0.046191300000000005,0.0035034000000000003,0.0496947
2059,1.632401955127716,0.031616099999999994,0.0016358000000000002,0.033251899999999994
2060,1.678757381439209,0.0353393,0.0009705000000000002,0.036309799999999996
2061,1.6833494186401368,0.0345457,0.0008239999999999999,0.035369700000000004
2062,1.6808601140975952,0.0376585,0.0006836000000000001,0.038342100000000004
2063,1.5069154024124145,0.0463011,0.0023314999999999994,0.048632600000000005
2064,1.3851220250129699,0.049328500000000004,0.0040284,0.0533569
2065,1.3936468720436097,0.0466674,0.0038514,0.050518799999999996
2066,1.4267420411109923,0.049261400000000004,0.0042052999999999995,0.0534667
2067,1.4835371136665345,0.0451476,0.0035217,0.048669300000000006
2068,1.656423234939575,0.034521399999999994,0.0015137,0.0360351
2069,1.6747397422790526,0.0363829,0.0010681000000000002,0.037451
2070,1.6786898374557495,0.038061399999999995,0.0007995000000000001,0.0388609
2071,1.689751136302948,0.035479699999999996,0.0006104,0.0360901
2072,1.5800909042358398,0.042419399999999996,0.0016480000000000002,0.0440674
2073,1.4231343507766723,0.046520700000000005,0.0039123000000000005,0.05043299999999999
2074,1.4219544649124145,0.048821899999999994,0.004046599999999999,0.0528685
2075,1.4293254256248473,0.047607199999999995,0.0039489,0.051556099999999994
2076,1.4395818829536438,0.0501098,0.0037170999999999997,0.0538269
2077,1.6529147744178772,0.0317992,0.0014770000000000002,0.0332762
2078,1.6725358366966248,0.037170400000000006,0.0009826,0.038153
2079,1.6678686499595643,0.03309309999999999,0.0007751000000000001,0.0338682
2080,1.657602560520172,0.0396544,0.000708,0.0403624
2081,1.6133379697799684,0.037994200000000006,0.0011963000000000002,0.0391905
2082,1.3773314118385316,0.0517454,0.0041259,0.0558713
2083,1.3854865431785583,0.050506499999999996,0.004187000000000001,0.05469349999999999
2084,1.4096767783164978,0.05268540000000001,0.0043457,0.0570311
2085,1.4138625741004944,0.0479674,0.0042603,0.0522277
2086,1.6441509246826171,0.0347167,0.0017334000000000002,0.036450100000000006
2087,1.6615011811256408,0.0336364,0.0011047000000000001,0.034741100000000004
2088,1.6783488273620606,0.0348998,0.0007813000000000001,0.0356811
2089,1.6364507675170898,0.0374328,0.0014709999999999999,0.0389038
2090,1.6046956181526184,0.03861679999999999,0.0013611,0.0399779
2091,1.4035836815834046,0.0503294,0.0041138,0.054443200000000004
2092,1.4150983095169067,0.0512449,0.0039184,0.05516329999999999
2093,1.4316575050354003,0.04956049999999999,0.0041931,0.05375359999999999
2094,1.4224863409996034,0.04955430000000001,0.0040893,0.05364359999999999
2095,1.616126334667206,0.03853140000000001,0.0021301,0.0406615
2096,1.6805408716201782,0.0352721,0.0009826,0.0362547
2097,1.664005160331726,0.037750099999999995,0.0008116999999999999,0.0385618
2098,1.679020071029663,0.0362609,0.0006653,0.036926200000000006
2099,1.6782071590423584,0.0347472,0.0006531,0.035400299999999996
2100,1.3721552610397338,0.0468871,0.0035646,0.0504517
2101,1.415552031993866,0.046758900000000006,0.0038086,0.0505675
2102,1.41990669965744,0.0456724,0.0038452,0.0495176
2103,1.4232867240905762,0.047643899999999996,0.004144299999999999,0.05178819999999999
2104,1.58312885761261,0.0356994,0.0021605999999999995,0.03786
2105,1.673007869720459,0.0361633,0.0009643000000000001,0.0371276
2106,1.6828427195549012,0.0359008,0.0009094,0.0368102
2107,1.6795826077461242,0.0344665,0.0006774999999999999,0.035144
2108,1.68307763338089,0.0349548,0.0006286999999999999,0.035583500000000004
2109,1.4255321741104126,0.0492063,0.0030761000000000004,0.05228239999999999
2110,1.3960753440856934,0.046197399999999986,0.0040344000000000005,0.05023179999999999
2111,1.4235720992088319,0.0501463,0.0041076,0.0542539
2112,1.4123638272285461,0.050524799999999995,0.0041808999999999995,0.0547057
2113,1.5207486987113952,0.0394042,0.002899,0.0423032
2114,1.6148582458496095,0.07095320000000001,0.0023377,0.07329089999999999
2115,1.6471606373786927,0.0405395,0.0008301000000000001,0.0413696
2116,1.6120737552642823,0.03637069999999999,0.0011535,0.037524199999999994
2117,1.398757004737854,0.0503294,0.0038696,0.05419900000000001
2118,1.4060006976127624,0.04902940000000001,0.003949,0.0529784
2119,1.3991082906723022,0.0473387,0.0042419,0.0515806
2120,1.4483240365982055,0.042046900000000005,0.0038512999999999998,0.0458982
2121,1.587043583393097,0.03763419999999999,0.0018127,0.0394469
2122,1.6785485744476318,0.0344665,0.0009521999999999999,0.0354187
2123,1.6826214790344238,0.033136000000000006,0.0006531,0.0337891
2124,1.678263819217682,0.03452140000000001,0.0005981999999999999,0.035119599999999994
2125,1.6330638885498048,0.0404601,0.001001,0.0414611
2126,1.433194088935852,0.0478942,0.0037107999999999993,0.051605
2127,1.4250867366790771,0.0448851,0.0039673,0.0488524
2128,1.4175789833068848,0.0507139,0.004199199999999999,0.054913100000000006
2129,1.4130904793739318,0.0522398,0.0042845999999999995,0.05652440000000001
2130,1.6069510221481322,0.0350035,0.0020629999999999997,0.037066499999999995
2131,1.682748794555664,0.030688400000000005,0.0008789000000000002,0.031567300000000006
2132,1.6458078622817993,0.03509519999999999,0.0013429000000000002,0.0364381
2133,1.6803024530410766,0.0358214,0.0009094999999999999,0.0367309
2134,1.6713643550872803,0.0341918,0.0009094,0.0351012
2135,1.403571093082428,0.0490844,0.0037718999999999995,0.0528563
2136,1.4176397323608398,0.0496519,0.0041686,0.05382049999999999
2137,1.3813764929771424,0.05040880000000001,0.0043822999999999996,0.0547911
2138,1.4264973759651185,0.043371400000000004,0.0038269,0.047198300000000006
2139,1.5951320290565492,0.0353698,0.0021301000000000002,0.03749990000000001
2140,1.6756415724754334,0.030425999999999998,0.0008851000000000001,0.0313111
2141,1.6730576276779174,0.0311523,0.0008484,0.03200070000000001
2142,1.6752511262893677,0.0320739,0.0006774999999999999,0.03275139999999999
2143,1.6405725479125977,0.030816599999999993,0.00083,0.031646600000000004
2144,1.4003112077713014,0.049084300000000004,0.003918400000000001,0.0530027
2145,1.4313316106796266,0.046447699999999995,0.0038573999999999995,0.05030509999999999
2146,1.4014853954315185,0.0512267,0.004248,0.0554747
2147,1.1952938497066499,0.06744980000000002,0.006219400000000001,0.0736692
2148,1.1446274995803833,0.0478209,0.0028810000000000003,0.0507019
2149,1.1466608881950378,0.055395400000000004,0.0031433000000000003,0.0585387
2150,1.1224477648735047,0.057678099999999996,0.0027281,0.0604062
2151,1.4408934116363525,0.05563950000000001,0.0044128,0.0600523
2152,1.3146441221237182,0.0651793,0.0058593000000000004,0.07103860000000001
2153,1.3373936653137206,0.05968,0.0054321,0.0651121
2154,1.402052116394043,0.0579466,0.004864499999999999,0.0628111
2155,1.5423625111579895,0.0462951,0.0029113999999999998,0.0492065
2156,1.5545936465263366,0.041131400000000005,0.0021606,0.04329200000000001
2157,1.1130245089530946,0.0569457,0.005761700000000001,0.0627074
2158,0.9830351650714875,0.07124620000000001,0.0095092,0.0807554
2159,0.9663412749767304,0.07255840000000001,0.0094055,0.0819639
2160,1.0068879544734954,0.06524640000000001,0.0070434,0.0722898
2161,1.1295584201812745,0.05102520000000001,0.0033692,0.054394399999999996
2162,1.1663093566894531,0.04559919999999999,0.0022583,0.04785750000000001
2163,1.2524062037467956,0.0465087,0.0024781,0.0489868
2164,1.3925777316093444,0.0435667,0.0049683,0.048535
2165,1.4139001488685607,0.0401305,0.004925499999999999,0.045056
2166,1.452205228805542,0.039111099999999996,0.0041076,0.043218700000000006
2167,1.459611451625824,0.0396667,0.0042114,0.0438781
2168,1.6347294807434083,0.026379399999999997,0.0016784,0.0280578
2169,1.6429601788520813,0.026391500000000002,0.0010315,0.027423000000000003
2170,1.6502302765846253,0.025897200000000002,0.0007811999999999999,0.0266784
2171,1.6513124227523803,0.026153499999999996,0.0007018999999999999,0.0268554
2172,1.4016997337341308,0.0438414,0.0040406,0.047882
2173,1.4224660396575928,0.0414244,0.004144199999999999,0.0455686
2174,1.416463804244995,0.046765,0.0045531999999999994,0.0513182
2175,1.4068029642105102,0.0410215,0.004101700000000001,0.04512320000000001
2176,1.5348912358283997,0.037445,0.0025329999999999997,0.039978
2177,1.6510258197784424,0.0286377,0.0011779999999999998,0.0298157
