index,epc,cpu energy,dram energy,total energy,total time
1,1.3170429468154907,147461.0,12817.0,160278.0,0.03356528282165527
2,1.5078731775283813,17945.0,1098.0,19043.0,0.0032231807708740234
3,1.5338691473007202,17334.0,1037.0,18371.0,0.0029447078704833984
4,1.5779987573623657,19287.0,1159.0,20446.0,0.0028769969940185547
5,1.5370464324951172,17456.0,1159.0,18615.0,0.002927064895629883
6,1.5906955003738403,16662.0,1159.0,17821.0,0.002820253372192383
7,1.5867559909820557,18859.0,1037.0,19896.0,0.002828359603881836
8,1.5945627689361572,16419.0,671.0,17090.0,0.002824068069458008
9,1.5987846851348877,18128.0,1159.0,19287.0,0.002828836441040039
10,1.6046295166015625,17151.0,976.0,18127.0,0.0028138160705566406
11,1.59099280834198,10925.0,732.0,11657.0,0.0028312206268310547
12,1.585261344909668,21973.0,1099.0,23072.0,0.0028481483459472656
13,1.6052888631820679,17273.0,1038.0,18311.0,0.002799510955810547
14,1.5987051725387573,19043.0,1037.0,20080.0,0.002822399139404297
15,1.4240087270736694,28503.0,2686.0,31189.0,0.003187894821166992
16,1.2914804220199585,28808.0,4211.0,33019.0,0.003490924835205078
17,1.4450584650039673,26855.0,4089.0,30944.0,0.0031328201293945312
18,1.4317363500595093,28015.0,2990.0,31005.0,0.0031740665435791016
19,1.5094754695892334,25512.0,2929.0,28441.0,0.0030171871185302734
20,1.4308758974075317,27405.0,5981.0,33386.0,0.0031790733337402344
21,1.4279634952545166,27832.0,3601.0,31433.0,0.0032134056091308594
22,1.4656106233596802,25330.0,3479.0,28809.0,0.0030870437622070312
23,1.4105278253555298,33447.0,5859.0,39306.0,0.003201723098754883
24,1.485654354095459,24475.0,3113.0,27588.0,0.003045320510864258
25,1.4299966096878052,29358.0,3723.0,33081.0,0.0031528472900390625
26,1.1277981996536255,34302.0,6592.0,40894.0,0.0039844512939453125
27,1.469132423400879,30640.0,3357.0,33997.0,0.0030694007873535156
28,1.5204567909240723,20751.0,2563.0,23314.0,0.0029447078704833984
29,1.5767563581466675,23925.0,2381.0,26306.0,0.0028696060180664062
30,1.5499945878982544,22400.0,1648.0,24048.0,0.0029082298278808594
31,1.5191571712493896,27222.0,2319.0,29541.0,0.002961397171020508
32,1.534867763519287,20508.0,1709.0,22217.0,0.0029473304748535156
33,1.5372358560562134,18555.0,1709.0,20264.0,0.002931833267211914
34,1.533651351928711,19837.0,1831.0,21668.0,0.0029435157775878906
35,1.2758944034576416,26489.0,5798.0,32287.0,0.0035486221313476562
36,0.9832535982131958,42175.0,6165.0,48340.0,0.004586935043334961
37,1.0284451246261597,34362.0,4822.0,39184.0,0.004380226135253906
38,0.9966045618057251,31311.0,4516.0,35827.0,0.004525423049926758
39,0.8886612057685852,67749.0,12268.0,80017.0,0.00506138801574707
40,0.9429247379302979,56030.0,8911.0,64941.0,0.004781961441040039
41,1.0063484907150269,35583.0,4150.0,39733.0,0.004492282867431641
42,1.0316537618637085,52124.0,8117.0,60241.0,0.004403114318847656
43,1.0599490404129028,44312.0,7630.0,51942.0,0.00427699089050293
44,1.0578858852386475,41198.0,6409.0,47607.0,0.0042226314544677734
45,1.0060032606124878,47180.0,6103.0,53283.0,0.004477024078369141
46,0.9216253161430359,50842.0,9583.0,60425.0,0.004897356033325195
47,0.9669791460037231,50537.0,8057.0,58594.0,0.0046651363372802734
48,0.9440870881080627,82336.0,9216.0,91552.0,0.004782438278198242
49,1.0171120166778564,49621.0,4455.0,54076.0,0.0045166015625
50,1.0075935125350952,67199.0,6226.0,73425.0,0.0044994354248046875
51,0.9813812375068665,57007.0,7080.0,64087.0,0.004642963409423828
52,1.5298409461975098,21667.0,2746.0,24413.0,0.0029976367950439453
53,1.5532994270324707,19776.0,2381.0,22157.0,0.0028874874114990234
