Matrix Size,Total Instructions,Total Cycles,L1 Data Cache Misses,L1 Instruction Cache Misses,L2 Data Cache Misses,L2 Instruction Cache Misses,L1 Cache Misses,L2 Cache Misses,L3 Load Misses,Data TLB Misses,Ins TLB Misses,L1 Load Misses,L1 Store Misses,L2 Load Misses,L2 Store Misses,Cycles Stall Waiting for MemWrites,Cycles With 0 ins issue,Cycles With max ins issue,Cycles With no ins comp,Cycles With max ins comp,Unconditional branch ins,Conditional branch ins,Conditional branch ins taken,Conditional branch ins not taken,Conditional branch ins mispred,Conditional branch ins corr_pred,Load ins,Store Ins,Branch Ins,Cycle stalled on any resoruce,Loas/Store ins comp,L2 data cache access,L3 data cache access,L2 data cache reads,L3 data cache reads,L2 data cache writes,L3 data cache writes,L2 ins cache hits,L2 ins cache accesses,L3 ins cache accesses,L2 ins cache reads,L3 ins cache reads,L2 tot cache access,L3 tot cache access,L2 tot cache reads,L3 tot cache reads,L2 tot cache writes,L3 tot cache writes,FLOPS:sing_prec_vec_ops,FLOPS:dob_prec_vec_ops,Sing precision vec ins,Dob prec vec ins,Ref clock cyc,cpu energy,dram energy,total energy,total time
884,163259742,99803340,4460556,16350,3603932,10701,4451264,213698,5648,20302,2924,253918,289387,44543,67051,2041782,2420676,29539043,44791593,33121283,3159628,5972094,2737283,3188282,13927,5911597,38353632,10676027,9188207,7529849,49094836,594367,3465767,253724,68579,336806,98395,4869,15359,14266,17033,12697,601052,3476854,272718,3484052,342976,100882,0,178606180,0,51281428,1041548,864561.0,66406.0,930967.0,0.05949902534484863
885,163284952,97656110,4456740,15147,3446448,7861,3980904,181513,6102,12776,1912,238339,317146,43898,100148,1730405,2435359,29847299,42069295,33024906,3198914,5938189,2739165,3195778,14612,5936447,38316741,10699739,9096873,7704416,49012737,589163,3435865,255728,72041,331856,98832,5016,17906,11986,19361,11253,585672,3522354,268977,3446797,341552,97067,0,179007376,0,51299404,1032426,875791.0,88989.0,964780.0,0.055655717849731445
886,163338483,98604496,4467631,13458,3602755,6765,4450216,338958,6518,12475,1719,247800,317338,40691,99878,1829534,2385550,29507825,46106857,33133130,3171508,5943063,2740775,3200984,14223,5928364,38323929,10732735,9113335,6641655,49004647,582922,3408014,240979,61194,334112,99134,6005,15423,14285,17350,12228,596666,3480324,269189,3183386,345872,97211,0,179409028,0,51317292,1036392,742185.0,44250.0,786435.0,0.05983114242553711
887,163480086,99185459,3996505,15324,3621921,9893,4491074,246589,5920,13029,2386,214479,321089,42368,104638,2438208,2176417,29567291,46022809,33313035,3359805,5950383,2742229,3208132,14748,5935809,38241351,10746584,9126835,6711705,48989672,582098,3354708,240052,60354,329194,98447,4959,14357,13284,18220,20158,592277,3476999,256291,3376404,346230,97583,0,179811136,0,51335092,1042300,674803.0,36682.0,711485.0,0.05065441131591797
888,163836404,100474241,4493387,12796,3548249,6806,4470537,209144,5866,13813,2480,231306,319752,41046,98076,2143932,2331335,29593908,44421905,33089916,3190741,6002750,2743970,3214909,14593,5943738,38258986,10770122,9246596,7006824,49040224,579071,3179468,233421,58493,336036,98003,5075,12518,11765,26385,12005,595144,3285817,256791,3386857,345148,99392,0,180213700,0,51352804,1004792,904783.0,72815.0,977598.0,0.06000208854675293
889,161643589,97824267,4411303,16176,3423054,7450,3922348,200488,6175,13169,2661,204680,317406,36835,99704,2303520,2330776,29551261,44575915,32823512,3241100,5955588,2736148,3251934,13631,5967691,37072406,10792411,9152396,7381393,47865031,541730,3342435,198455,54596,330028,98183,5530,14961,10652,15840,9519,535197,3443335,209711,3358030,348288,97273,0,182190922,0,49804290,1007148,819639.0,81970.0,901609.0,0.05266284942626953
890,161743296,98618036,4414839,12942,3557052,6812,4181021,454133,4713,13034,1766,198256,320689,34046,98984,1944128,2336682,29300110,44442512,32780332,3220012,5963690,2737596,3232779,13729,5947196,37101117,10829954,9155912,6176208,47849928,535313,3193831,192885,52965,339712,98190,5456,14999,11683,15597,9663,547303,3302792,211207,3149761,348428,99285,0,182597852,0,49814684,1033754,655943.0,43030.0,698973.0,0.05255770683288574
891,161884980,99046302,4241708,13074,3552085,6780,4381774,195886,5989,14207,1645,180664,319480,38265,100290,2411586,2360963,29333925,44801142,32981553,3413659,5971092,2740264,3229381,14075,5953577,36986323,10838136,9178406,6443128,47827184,533789,3273434,195254,50147,334164,96511,6407,13177,11141,18852,13635,543871,3360948,194411,3284675,346220,96543,0,183005242,0,49824978,1024722,651488.0,34179.0,685667.0,0.05126762390136719
892,162155207,99280640,4281668,12952,3501863,7634,4432383,243775,5708,13284,2694,191292,320278,34461,99203,2258123,2371055,29360282,44497173,32895873,3222944,5990270,2741354,3236587,13690,5963867,36944588,10862849,9317865,6789364,47856470,513319,3192214,178271,50009,334766,97680,6195,13037,9669,18118,11335,528893,3190826,210569,3270931,347692,98820,0,183413092,0,49835172,1034138,947019.0,78796.0,1025815.0,0.06492233276367188
893,162251687,97844226,4409404,13839,3478175,5923,3698002,199546,6113,14233,3173,186237,316183,32612,100086,2341098,2230033,29620679,44697525,32807166,3226917,5986462,2742123,3260439,13610,6008015,36901008,10886102,9208406,7212434,47783497,525883,3202894,184613,48752,336866,97368,6113,15041,10196,17407,9966,521700,3306898,204697,3214727,348464,97229,0,183821402,0,49845266,1005924,875608.0,89844.0,965452.0,0.05515909194946289
894,162297868,99055062,4263290,12899,3464992,6295,4404133,412903,5247,13226,2060,183825,318464,31349,98532,1940186,2358615,29422623,44303921,32855389,3297882,5998658,2741785,3248120,14041,5976448,36889104,10942387,9218812,6375771,47769023,522922,3095395,182223,46444,331530,98491,6192,12891,12664,14789,9125,535385,3131452,199379,2861781,332978,98609,0,184230172,0,49855260,1032177,650877.0,41198.0,692075.0,0.05261969566345215
895,162406905,99655095,3847989,15332,3460834,6526,4339709,187748,5920,14884,1660,152494,321241,34342,99192,2576739,2323458,29447491,45341705,33215598,3414241,5983770,2731860,3251104,13482,5968267,36849639,10932744,9220168,6994453,47782994,511263,3153878,173395,44567,333624,96998,5500,13300,9329,14398,12466,521795,3224512,178905,3167455,348292,96142,0,184639402,0,49865154,1031387,658263.0,34241.0,692504.0,0.05095529556274414
896,162722190,99021546,4423053,12902,3347838,6923,4425565,207460,6338,13723,2226,159246,321225,28506,99968,2253199,2217147,29468603,44230485,32873655,3245083,5998013,2721078,3252031,13235,5958683,36836318,10955683,9275406,6237066,47849495,497676,3153194,166232,39294,336052,97654,5328,12724,9791,15285,9950,511090,3061075,176276,3143106,348994,100900,0,185049092,0,49874948,1033614,854001.0,61096.0,915097.0,0.06031203269958496
897,164926735,100256895,4423643,13318,3463021,6618,4090535,187301,6330,13447,1823,183944,320386,30929,100130,1888150,2317752,30195874,45050813,33261765,3262959,6003717,2736947,3314928,14593,5988976,37825495,10989690,9253150,6439673,48816695,522200,3168772,182942,44713,337966,97904,5110,16553,13698,21786,12357,525796,3240901,196173,3079282,348400,97738,0,187080116,0,51603068,1026563,910032.0,95642.0,1005674.0,0.057001590728759766
898,165190885,100354581,4443073,13723,3430337,6917,4556822,433525,5661,13765,1845,183874,321993,32626,100040,2451962,2332014,29943121,45294660,33409961,3256651,6022760,2743275,3279072,14359,6008197,37960714,11053206,9279009,6340691,48946457,533507,3100880,184972,45495,336160,99003,6521,14565,10850,19201,11262,541219,3294339,202443,2967742,350140,99286,0,187498804,0,51718516,1016059,814573.0,49072.0,863645.0,0.05926847457885742
899,165574421,101149050,4425075,13143,3486765,7967,4541022,200485,6124,14602,1731,165192,322239,36088,99317,2558265,2323608,30017003,46185278,33508699,3297218,6041149,2766485,3286718,14046,6026909,38050843,11034873,9305028,6347299,49082529,531050,3218272,190231,48013,335810,101206,8704,13020,11658,19137,16977,542569,3311263,198051,3202314,351452,99136,0,187917956,0,51834092,1054809,710508.0,34729.0,745237.0,0.051108360290527344
900,166162178,101012833,4549231,13426,3448247,6713,4502073,191921,5684,14077,1773,191418,321222,33845,100801,2186890,2297863,30088789,45674161,33585731,3273879,6105028,2765663,3294470,13916,6045986,38159695,11058816,9496770,5663159,49299826,523432,3212168,184430,51482,333714,98051,5929,12825,11250,21295,12138,543394,3210260,212262,3265452,347364,98711,0,188337572,0,51949796,1058978,1007139.0,91613.0,1098752.0,0.07236027717590332
901,166375891,101510432,4583410,15144,3442945,6182,3923128,190716,11786,13596,2090,201224,320766,32797,99766,2038078,2394416,30537691,45875186,33573828,3278984,6079116,2777260,3309543,14504,6064094,38319303,11083055,9360252,6912051,49355338,539473,3277805,198207,53483,337048,99000,6116,21516,16209,15939,11139,538637,3348565,217751,3298347,346764,99020,0,188757652,0,52065628,1059424,753904.0,73547.0,827451.0,0.05431866645812988
902,166743355,102297057,4584928,15871,3459506,6085,4570464,314274,5001,13873,2615,206838,321125,35124,99211,2333215,2364987,30238023,45876334,33665414,3289195,6098922,2788351,3309408,14381,6083855,38454730,11149018,9384730,6384779,49487620,543748,3198490,200225,53841,334852,98771,6601,13518,11561,16276,10358,552448,3368718,216703,3024110,347746,97800,0,189178196,0,52181588,1048175,680540.0,39856.0,720396.0,0.052956342697143555
903,167134987,102416396,4330439,14246,3529825,9417,4642737,229629,5069,15896,1779,194637,323028,39976,103272,2499433,2171691,30289493,45270803,34248542,3347330,6125956,2799824,3317115,14282,6103126,38488973,11131473,9411382,6625873,49615606,547019,3316122,209659,54830,335980,99735,10459,14340,11614,18171,13707,557504,3387591,211327,3300113,352422,98551,0,189599204,0,52297676,1068669,836058.0,41747.0,877805.0,0.06263422966003418
904,167713261,102402231,4657183,12964,3576455,7639,4658235,210709,6289,14163,2056,215258,323703,39138,100304,2264443,2464262,30369620,46287828,34132725,3310973,6171432,2811872,3325364,14623,6121404,38612105,11155841,9588010,6654601,49834884,542982,3316208,203516,56065,335042,99187,5567,14030,9977,18761,11956,561040,3205149,231570,3360048,349538,101178,0,190020676,0,52413892,1051582,910642.0,76782.0,987424.0,0.06057310104370117
905,167942383,102524135,4609208,14430,3579203,6563,4077747,199687,10754,14070,2055,227630,321528,38678,99729,2550675,2557140,30631338,45970460,33922029,3327722,6155843,2822930,3339139,15076,6157532,38718313,11187366,9463335,7046921,49899117,570713,3384211,222882,59031,335668,99010,6373,19012,15736,16942,11269,572133,3454648,239123,3375146,349126,98312,0,192087902,0,52530236,1012241,820250.0,75501.0,895751.0,0.05447125434875488
906,168310310,103095640,4702334,13313,3673748,5819,4699480,419716,6500,14228,1975,229379,324642,38337,102830,2251143,2485881,30523779,46202380,34006738,3316637,6175752,2834633,3339895,14998,6160127,38892646,11229705,9493751,6875930,50043232,566197,3215063,229080,63250,336676,99773,7051,12241,11363,16085,11252,585325,3468004,243916,3394529,343226,98121,0,192513932,0,52646708,1074834,690000.0,43335.0,733335.0,0.05180239677429199
907,168709100,103428867,4331140,14126,3706083,8931,4702199,207051,6965,16420,1832,211784,325203,39752,104646,2427124,2345074,30588128,44989547,34564861,3409837,6194632,2846218,3356028,14380,6178993,38941456,11229569,9517174,7981392,50172136,579196,3419608,236703,64054,338686,99241,6401,14798,10413,17176,15309,592420,3503256,237890,3320713,350152,98033,0,192940430,0,52763308,1080227,704344.0,36010.0,740354.0,0.05273747444152832
908,169300305,103658350,4740223,13197,3666915,7032,4333372,317175,5088,14864,2498,238802,324999,41609,100560,2376995,2545898,30664386,46708291,34336159,3330296,6255961,2858089,3354600,14269,6204390,39055584,11253662,9664218,7450363,50353858,572204,3453683,235399,67131,336592,104856,5951,14142,11440,21966,9532,588537,3368918,254870,3466309,351174,103305,0,193367396,0,52880036,1083489,1057065.0,94727.0,1151792.0,0.07033085823059082
909,169495963,102385021,4731722,18650,3640411,6631,4530107,223320,8105,14099,1977,247162,321786,41029,100138,2354751,2503275,30857805,46776949,34382823,3338148,6233850,2869904,3361960,15044,6234507,39169753,11277823,9571272,7959223,50439330,588813,3472655,246705,69765,332062,96823,5951,17723,15159,22076,10668,582867,3581446,261971,3454842,349284,99104,0,193794830,0,52996892,1084963,782224.0,75988.0,858212.0,0.05581521987915039
910,169892519,102742298,4741139,13404,3639473,6042,4749290,412391,5026,14797,1861,251678,325284,45439,101098,2356820,2551458,30815934,46992502,34427881,3353025,6251473,2881698,3380898,14729,6237297,39370394,11330778,9598143,5907487,50580564,596131,3329666,238182,70071,343050,99534,7340,22364,10740,16704,11731,592403,3584562,263419,3299679,338864,99531,0,194222732,0,53113876,1083058,694517.0,39795.0,734312.0,0.05491757392883301
911,170247061,103706700,4352850,13976,3743944,9171,4740746,220474,5415,16649,1966,221117,325963,45124,104483,1936888,2463624,30847605,48142893,35621522,3512641,6253326,2879993,3371945,14397,6237474,39425384,11326368,9619132,7280403,50750524,599034,3513599,245208,72383,339464,105769,6725,14520,10651,17429,16262,608200,3468624,255203,3517891,351656,98118,0,194651102,0,53230988,1099690,723020.0,37048.0,760068.0,0.05313229560852051
912,170831102,105439117,4700524,13101,3801859,7720,4721554,190398,6383,14485,1887,238415,324015,43341,97906,2466431,2606695,30969389,47538341,34789111,3360259,6296511,2877696,3374128,14216,6237068,39571795,11350255,9808318,7734871,50938114,587307,3495777,246343,74930,338938,99646,6321,15385,10828,21848,10002,600974,3486959,266021,3510472,355778,102923,0,195079940,0,53348228,1093137,942380.0,76599.0,1018979.0,0.06398510932922363
913,173137306,104728817,4876503,21028,3700919,7169,4324994,188426,8470,14695,2031,265432,321391,44064,99919,2313332,2576154,31581972,48298770,35049072,3366068,6279579,2890974,3391183,15613,6284017,40607828,11383968,9645295,7520910,51985661,606071,3591169,262801,72384,337662,98691,7271,17526,21123,18015,13148,608233,3658365,282992,3572436,354532,99267,0,197181000,0,55242070,1107878,923460.0,90088.0,1013548.0,0.06103229522705078
914,173652334,104971530,4852144,15122,3840808,8326,4920553,336937,6101,14660,1924,261259,326302,44304,99944,2511370,2610828,31449608,47975879,35111296,3373621,6295823,2893841,3401361,15816,6279743,40791140,11422131,9668484,7151356,52126512,603674,3469537,256094,68432,341966,98194,8360,16506,14105,21588,12721,614785,3686683,280057,3410845,344354,98943,0,197611748,0,55465484,1102400,734434.0,48035.0,782469.0,0.057724952697753906
915,174182917,106415896,4498272,15100,3853112,8047,4964951,209946,6327,17095,1821,221255,325897,43072,109739,2264498,2390939,31534478,48941229,35349904,3491552,6311412,2902169,3408691,15310,6296031,40837926,11429856,9691655,7169182,52268832,605163,3604505,259285,69506,344838,100253,7237,15901,12773,19333,31409,621368,3690265,261953,3596425,350498,98951,0,198042968,0,55689254,1107649,740720.0,36743.0,777463.0,0.05418205261230469
916,174918589,107054403,4997142,16717,3831579,6639,4867722,225943,5107,15326,1874,257061,325282,41261,99735,2692024,2555105,31631143,48099732,35249989,3389848,6372127,2911203,3416018,14782,6311729,40953475,11454710,9875380,7427664,52471419,598384,3581905,229703,69683,345594,98781,6085,15517,13277,31832,13060,610355,3539650,279043,3636007,351282,109011,0,198474660,0,55913380,1074913,1103025.0,105346.0,1208371.0,0.07187223434448242
917,175245521,106247406,4899190,23212,3669176,6301,4519480,191030,6297,14902,1958,263500,327276,46397,101275,2306525,2553090,32095461,47609075,35407252,3396654,6343304,2920853,3466178,15900,6327000,41068188,11479339,9918696,7063211,52548657,595121,3617449,257091,72220,339198,100092,7792,17452,16472,21211,9568,595490,3687688,277822,3626309,350954,97745,0,198906824,0,56137862,1109373,757261.0,65247.0,822508.0,0.0567169189453125
918,175775200,105895721,4967054,15801,3871549,6176,4931448,326668,5503,15061,2043,252491,328027,45617,100410,2337111,2578953,31773414,47945390,35447660,3403922,6359874,2938629,3430962,15081,6342773,41252919,11521870,9761201,7040488,52688782,600010,3487111,254631,71232,340408,99079,8239,16697,15671,19946,9558,613866,3673467,275635,3389155,339930,97570,0,199339460,0,56362700,1113746,932493.0,52124.0,984617.0,0.0679483413696289
919,176307776,107282624,4504122,16680,3877410,12629,4972488,219612,5494,17214,2590,227765,321103,43443,107312,2154296,2549959,31997497,48770104,35661980,3507570,6375650,2936109,3438284,15389,6359007,41298099,11529004,9803305,7539955,52819779,600299,3627179,253897,68189,341194,103975,8292,15229,11459,18258,16987,614171,3712713,254840,3618776,355066,98555,0,199772568,0,56587894,1111684,866819.0,42786.0,909605.0,0.06314253807067871
920,177022856,107571994,5002354,16055,3786491,6309,5025560,209601,6971,15340,1862,245256,326997,41501,100747,2892650,2431881,31998404,48541950,35654371,3421620,6424282,2944589,3445440,15187,6374049,41414285,11553981,9859057,7526045,53003792,578719,3650406,234266,66402,339826,99423,6317,15355,12246,34792,10187,619696,3592494,271281,3665536,350326,102094,0,200206148,0,56813444,1080063,1015867.0,103332.0,1119199.0,0.06447601318359375
921,175073640,102998852,4912062,18421,3771479,7392,4609138,283878,5637,15129,2013,218250,323978,41771,100567,2332561,2556628,31702480,48064790,35428779,3448609,6397623,2941266,3496193,15181,6378578,40366216,11578853,9828295,7069418,51937279,554513,3650776,213180,66506,340836,100924,6330,15481,13690,17230,9494,558660,3606007,232787,3694123,354596,98513,0,202330050,0,55365300,1108519,724669.0,46448.0,771117.0,0.05685138702392578
922,175606042,105864812,4908069,17065,3949740,7301,4871481,312609,5874,15148,2207,216029,328807,40886,100869,2321747,2563255,31773535,48042962,35460726,3441455,6412996,2949395,3461509,14979,6397107,40517789,11629055,9849674,6560287,52075938,557601,3511711,210325,62933,341724,98934,8292,14516,9802,17455,9047,576624,3725711,234280,3619162,342886,98314,0,202768220,0,55591596,1107338,747983.0,38636.0,786619.0,0.05552554130554199
923,176399657,106556155,4548523,14929,3962284,9344,4893154,226562,6667,17311,1980,198240,326626,42513,106108,2296904,2483313,31862852,49429260,35645232,3562114,6429181,2959213,3468791,14367,6413341,40584453,11628582,9874792,6584073,52210917,559011,3671723,214746,64169,344608,102132,7323,14623,10632,16159,14025,571723,3724450,214845,3571414,352816,98652,0,203206866,0,55818252,1119378,1044675.0,97290.0,1141965.0,0.06782174110412598
924,176677459,106982958,4909816,15956,3914105,6767,4960146,301370,6570,15950,1975,210309,326998,39429,99755,3065555,2439117,31953511,48204064,35901530,3454473,6476673,2966218,3476449,14460,6427541,40699573,11653454,10037075,8199326,52391868,542920,3627827,205319,60398,347400,99462,7449,14371,10086,21147,9151,567529,3612988,237864,3691137,352970,103292,0,203645988,0,56045268,1093501,850278.0,77209.0,927487.0,0.06082940101623535
925,177221840,106002788,4833720,15536,3882587,5663,4616693,231895,6352,15736,2093,209941,324197,42355,101521,2420159,2381870,32133961,48135913,35787745,3470078,6459710,2975212,3504965,15213,6441570,40813383,11678090,9923605,7258495,52490983,556465,3647282,212436,62245,338590,100769,6715,16753,13025,18376,11730,543501,3764014,231028,3486252,355668,98188,0,204085586,0,56272644,1123387,763242.0,42908.0,806150.0,0.0591278076171875
926,177746309,107408144,4912900,13716,3975779,5786,4916381,336029,7216,16050,1920,210902,327091,40650,101244,2237265,2458820,32134683,48759604,35811704,3468360,6476051,2982984,3489562,14897,6457961,40978046,11717305,9943163,6371242,52673450,556973,3497684,213544,62426,342480,98730,6880,15707,9791,17285,12208,564417,3741050,217290,3685408,344702,99768,0,204525660,0,56500380,1123478,747191.0,38635.0,785826.0,0.055481910705566406
927,178487112,108146830,4517832,14381,3975198,9785,4958158,234712,6743,17896,2911,193240,327372,38523,107106,2585374,2456338,32182143,50337647,36016151,3589506,6472849,2977675,3491860,14589,6453290,41077392,11727621,9943602,7431787,52803193,557433,3701713,207893,57756,338666,105716,8519,13341,9010,15892,9808,559256,3632991,210429,3627532,355220,97896,0,204966210,0,56728476,1133375,998410.0,88806.0,1087216.0,0.06478691101074219
928,178760286,108957968,4921779,13771,3961094,7157,4583012,303992,6567,15962,1906,190725,327104,37731,101022,2986811,2511544,32292241,48537366,36057936,3543141,6498733,2971817,3516572,14438,6449793,41223972,11753924,10064995,7945348,52986216,517121,3633199,178813,59648,341332,102123,6818,14019,12705,18384,10659,561050,3683972,209530,3717499,351750,103675,0,205407236,0,56956932,1095540,831907.0,73120.0,905027.0,0.05613136291503906
929,181217247,110894240,4862152,19551,3864028,7167,4762157,244304,5573,15955,2143,213897,327122,41817,99862,2301350,2512341,32921310,48229920,36486893,3485072,6497247,2988960,3510973,15509,6481557,42294699,11780839,9982327,6580572,54075980,563107,3755921,218099,61226,333784,100234,6339,19827,19236,19716,8324,577773,3806765,234606,3665273,356044,129161,0,207585036,0,58811730,1137905,711790.0,45166.0,756956.0,0.056369781494140625
930,181627934,109398444,4705139,20125,4047102,5998,5125284,443955,6540,16113,2079,221598,326789,40900,100351,2353362,2434070,32795907,48949568,36568067,3492543,6517354,3012220,3522337,15580,6501909,42473771,11821619,10009754,6470459,54217163,564148,3567028,219407,68136,346606,99446,7400,14954,11718,19160,8738,613440,3884704,241455,3709777,350202,131569,0,208033524,0,58936868,1135735,903807.0,50109.0,953916.0,0.06770539283752441
931,182280886,110386147,4391242,15166,4083088,11999,5109764,245682,5738,17986,2021,217032,328850,39942,106653,2324945,2525950,32876507,50096230,36721238,3511707,6537579,3007565,3529809,15645,6521937,42532848,11830710,10037009,6459696,54363101,608160,3792854,227819,61706,345334,130244,5671,14200,12512,19842,12609,617031,3910040,229297,3804506,356876,131011,0,208482492,0,59062138,1134554,1042477.0,91919.0,1134396.0,0.06617259979248047
932,182448156,110718925,5171741,14728,4060246,7136,5170828,251695,6173,16228,2621,230880,327452,43941,100483,2774200,2565129,32939245,49068381,36776989,3507036,6609944,3019694,3543285,15619,6541659,42651390,11855442,10188107,8070210,54516776,604678,3879995,214308,66619,345564,131872,6025,16083,13002,22846,11142,620855,3844670,241952,3782606,360464,136419,0,208931940,0,59187540,1149462,917844.0,77637.0,995481.0,0.06371331214904785
933,182859467,108893995,5075539,16834,3952124,9567,4783043,222002,6164,10293,2131,241862,362546,42879,131994,2377406,2550710,33083342,49056988,36766457,3514576,6579820,3031962,3545484,16125,6561682,42770178,11880589,10092020,7141107,54651631,617467,3850919,237768,70415,335600,130703,5505,17628,19958,17443,9094,600131,3965231,257045,3844173,354060,129969,0,209381868,0,59313074,1156365,992795.0,50781.0,1043576.0,0.05558896064758301
934,183454983,109898834,5175271,14443,4185326,6754,5157465,291177,5330,10423,2377,234079,361905,44493,132290,2015127,2461795,33012991,48872022,36938157,3522730,6599574,3044346,3553576,15612,6582035,42946239,11933504,10125153,6592656,54796006,616654,3763599,237867,69700,343908,138122,8033,16757,11949,16906,7726,626336,3981121,261330,3637289,340588,129079,0,209832276,0,59438740,1148600,1006467.0,62073.0,1068540.0,0.07190990447998047
935,183710629,111363747,4466985,15668,4207038,10271,5189832,208075,6017,12349,2230,215931,356862,46540,142281,2295935,2634483,33203236,49881054,37261355,3529803,6617997,3056906,3561246,15635,6602220,43009029,11930292,10149946,6579392,54939504,623315,3928582,245884,74300,345000,135310,5357,13438,12091,18481,17023,632576,4004785,269703,3933003,356740,129856,0,210283164,0,59564538,1154168,876951.0,80505.0,957456.0,0.057471275329589844
936,184096628,111832673,5236807,23245,4250972,6674,5244068,348212,6385,10729,2008,247849,361101,45083,131404,2330711,2644212,33173879,50110522,37141565,3540275,6641572,3069203,3569365,16078,6622172,43130809,11955507,10288765,9488163,55131606,622433,3918084,230471,71097,346518,132436,5304,16120,11552,23855,8427,642627,3931461,273240,3950017,357194,138488,0,210734532,0,59690468,1184180,750975.0,45898.0,796873.0,0.055434465408325195
937,184514261,110809372,5283565,23961,4272070,8585,4899704,235766,5388,10733,2283,272833,363344,48626,133644,2155451,2603357,33418603,49513087,37308609,3547040,6660989,3081841,3580864,16713,6643215,43248385,11981472,10203570,6860240,55228986,649290,4008766,273030,79161,336802,130809,5533,17800,19629,17623,9064,644720,4025521,285460,3987360,355378,129847,0,212949814,0,59816530,1171939,755735.0,39977.0,795712.0,0.05552411079406738
938,185181469,110821085,5277775,14634,4406826,6819,5288293,318559,7021,10713,2129,278954,363396,48411,132604,2250730,2627138,33349885,49892142,37280044,3554443,6681924,3094482,3587295,16081,6663493,43426517,12027237,10233468,6964915,55377501,659550,3858612,282243,79990,347570,133352,7608,15170,11769,18188,9714,667737,4105675,295888,4012570,342922,129946,0,213405900,0,59942724,1168657,1036679.0,85877.0,1122556.0,0.06820511817932129
939,185349011,112257086,4784765,15790,4391831,9891,5337303,223423,6660,12002,2129,255817,363285,51805,136729,2169156,2660915,33404140,50061707,37445231,3559783,6711679,3107159,3607782,16029,6684356,43489438,12032463,10261047,7688348,55520867,665721,4067105,273064,79813,345634,133215,5446,15152,11581,17793,27534,678746,4133408,293021,4053915,357836,130233,0,213862470,0,60069050,1175454,841490.0,75806.0,917296.0,0.0567927360534668
940,185759965,112180648,5350508,20923,4352505,6427,5363300,219341,7257,10830,2094,286022,358852,51005,133012,2252249,2661572,33486296,49987021,37519911,3568598,6751492,3153550,3601000,15630,6704366,43607666,12056755,10453641,8553880,55692871,637802,3999098,258556,82180,341276,131603,6498,14804,11316,22176,9917,682455,4049791,296539,4096732,356484,141236,0,214319524,0,60195508,1165700,872312.0,58655.0,930967.0,0.06398582458496094
941,186179378,111502270,5367594,22015,4290808,6563,4926885,220904,13511,10904,2200,295028,364660,52627,132512,2143646,2716876,33662512,50082803,37764760,3575422,6743360,3132734,3608691,16569,6725847,43727399,12082095,10318819,7502668,55811371,675294,4117104,287212,85234,337580,136742,5760,19912,19827,17135,10985,671290,4187081,292779,4119137,357558,130435,0,214777062,0,60322098,1172191,765501.0,39550.0,805051.0,0.0585176944732666
942,186813071,111186103,5374447,16100,4466735,6292,5385307,422815,6708,10820,2071,295633,361731,51980,132955,2212692,2718853,33635491,50067623,37659674,3583588,6763937,3145625,3616625,16013,6746188,43875688,12123245,10345967,7308137,55954414,674911,4044378,301002,92540,345080,133090,7492,18067,13685,20181,7509,684789,4200655,316229,4137456,353512,130973,0,215235084,0,60448820,1181375,1051206.0,87952.0,1139158.0,0.06814193725585938
943,186963445,112950727,4861868,14307,4437753,11709,5418454,253102,10002,11947,2160,283644,365187,54610,135849,2093856,2682742,33694267,51457849,37983586,3591464,6761925,3142478,3618092,16034,6743726,44002566,12132188,10352009,7904046,56135201,679458,4174786,292215,89328,345564,133210,5444,15001,10501,16782,17732,681537,4131195,318782,4179408,355494,130679,0,215693590,0,60575674,1189367,833128.0,72875.0,906003.0,0.06087827682495117
944,187332607,113311826,5455071,14674,4489249,8427,5473980,231489,6617,11100,2057,289667,358192,57846,133395,2609167,2684118,33841827,50755279,37872093,3597873,6789522,3138046,3619603,15852,6741006,44158214,12156541,10434634,7941019,56333391,654006,4194720,267493,86371,344812,132567,5450,15866,10152,24060,8067,677171,4169476,302582,4134125,357126,139738,0,216152580,0,60702660,1179641,774534.0,45899.0,820433.0,0.059450387954711914
945,189775752,114143767,5493253,18402,4417761,7853,5205026,271379,6608,11099,2231,295806,363497,56588,132611,2172485,2755515,34321392,51085561,38241248,3605422,6783328,3148431,3638890,17256,6766784,45208404,12188049,10388595,7306270,57424152,682662,4219381,302340,93133,339780,129834,4904,18745,22641,19088,9882,682168,4290372,322346,4223858,360384,129866,0,218401024,0,62512144,1195268,806150.0,42297.0,848447.0,0.060098886489868164
946,190077950,115270563,5444048,17395,4515325,7608,5553821,293093,6893,11370,2065,298146,364284,53752,133219,2191423,2564456,34264056,50838623,38226261,3614687,6795921,3146621,3649310,16482,6779597,45327261,12227575,10409026,7121226,57474406,674991,4057408,292848,91103,348494,131639,8059,17404,14499,19346,9293,695536,4301949,322059,4189999,358740,130790,0,218860132,0,62531708,1197812,1249753.0,120849.0,1370602.0,0.0800178050994873
947,190351967,116158862,5154627,16473,4541737,11777,5529691,237155,6309,12518,2117,277221,364272,49604,141086,2154049,2786379,34313505,51809642,38452361,3723311,6808571,3151945,3656423,16051,6792150,45311975,12238098,10429264,7167882,57552468,681350,4205624,299263,86942,349590,137289,6706,16272,14908,22379,29715,690621,4247140,298286,4102402,353262,130832,0,219319728,0,62551176,1208512,958859.0,69397.0,1028256.0,0.07290339469909668
