Matrix Size,Total Instructions,Total Cycles,L1 Cache Misses,cpu energy,dram energy,total energy,total time
3153,3394458017,1780676590,116978943,13006009.0,1767634.0,14773643.0,0.8944270610809326
3154,3398717630,1706202607,119351782,13002530.0,1709652.0,14712182.0,0.8911609649658203
3155,3402415351,1765748073,120138344,12661344.0,1664119.0,14325463.0,0.8832902908325195
3156,3406453519,1735021647,120206178,12802092.0,1814998.0,14617090.0,0.8912851810455322
3157,3411905323,1760161539,120247709,14667626.0,1942988.0,16610614.0,1.0102360248565674
3158,3415961360,1764256111,118379768,13809412.0,1832393.0,15641805.0,0.9582772254943848
3159,3418661522,1765791968,117831610,13455287.0,1848628.0,15303915.0,0.9077627658843994
3160,3422655934,1775496151,118292048,13586635.0,1854487.0,15441122.0,0.9232313632965088
3161,3400131096,1747794728,118201030,13364651.0,1768916.0,15133567.0,0.917456865310669
3162,3404556949,1746942274,118583312,13314968.0,1697567.0,15012535.0,0.9261045455932617
3163,3409082874,1746881330,118272236,15146812.0,1915157.0,17061969.0,1.0426545143127441
3164,3412713866,1758978631,119676938,14600121.0,1869258.0,16469379.0,0.9931657314300537
3165,3417011070,1749318172,118338484,13670803.0,1693660.0,15364463.0,0.9494941234588623
3166,3424666791,1756176680,118514445,16270711.0,1851496.0,18122207.0,1.1186845302581787
3167,3424289839,1763570267,118386170,14334070.0,1736629.0,16070699.0,0.9742615222930908
3168,3431169586,1763662614,119423645,18469863.0,2165644.0,20635507.0,1.2709524631500244
3169,3455462070,1780804403,118971416,14902855.0,1723384.0,16626239.0,1.0180091857910156
3170,3456528029,1776523304,119657730,14127954.0,1828303.0,15956257.0,0.9688553810119629
3171,3458927583,1783457590,120422844,14149317.0,1761897.0,15911214.0,0.9728281497955322
3172,3462076925,1795198077,121319423,15609335.0,1972712.0,17582047.0,1.0564494132995605
3173,3463719914,1794155114,121209475,14104517.0,1766841.0,15871358.0,0.9756584167480469
3174,3465319052,1783119074,121291015,14255334.0,1835933.0,16091267.0,0.9949283599853516
3175,3469015568,1793456334,121374658,14370996.0,1882441.0,16253437.0,0.992318868637085
3176,3470975850,1778695287,122653399,14347192.0,1834651.0,16181843.0,0.9815762042999268
3177,3472588572,1775064197,123179750,13752101.0,1777400.0,15529501.0,0.9467451572418213
3178,3475215728,1798225546,121989747,13845973.0,1810969.0,15656942.0,0.9547693729400635
3179,3480062710,1793294800,122828825,15075462.0,1812434.0,16887896.0,1.052765130996704
3180,3483117586,1797172307,124214915,16139363.0,1885921.0,18025284.0,1.0798914432525635
3181,3482924350,1802889118,124357440,14007167.0,1710689.0,15717856.0,0.9666948318481445
3182,3484272452,1795251198,124349470,13773585.0,1725459.0,15499044.0,0.9471886157989502
3183,3487038792,1807915665,125215857,14070887.0,1889888.0,15960775.0,0.9712855815887451
3184,3488094593,1807996222,124986025,13933314.0,1900020.0,15833334.0,0.9427633285522461
3185,3511612316,1805364299,125399213,13134610.0,1584346.0,14718956.0,0.9175131320953369
3186,3513775042,1810753920,124401983,15773458.0,1776789.0,17550247.0,1.1237027645111084
3187,3510806329,1798311420,123520014,13414638.0,1562557.0,14977195.0,0.9154069423675537
3188,3510227852,1809943014,123510067,13943996.0,1816951.0,15760947.0,0.9445271492004395
3189,3509434510,1808320971,122509300,13779200.0,1858089.0,15637289.0,0.9420464038848877
3190,3509583173,1811307006,122192014,13814051.0,1823482.0,15637533.0,0.9485275745391846
3191,3508056785,1804048512,122193632,13555324.0,1775752.0,15331076.0,0.9301705360412598
3192,3507702395,1818562853,121576886,13534267.0,1825618.0,15359885.0,0.9514338970184326
3193,3479255269,1806030119,120135027,13251980.0,1821528.0,15073508.0,0.9200279712677002
3194,3478597558,1797695645,119337674,13283047.0,1869197.0,15152244.0,0.9219169616699219
3195,3478005886,1795454921,119873218,13479030.0,1895686.0,15374716.0,0.9338352680206299
3196,3477139950,1795988910,119476629,13547817.0,1859675.0,15407492.0,0.9260189533233643
3197,3477954395,1794415036,118991821,14215539.0,1816768.0,16032307.0,0.9820656776428223
3198,3476754560,1784890290,117239780,14213770.0,1896541.0,16110311.0,0.9548885822296143
3199,3474691770,1793269668,118054757,13436245.0,1833918.0,15270163.0,0.9243395328521729
3200,3473913898,1794543395,117760080,13345852.0,1785151.0,15131003.0,0.9178972244262695
3201,3500189264,1820075273,118020531,13045376.0,1845149.0,14890525.0,0.9136121273040771
3202,3502509173,1810675586,116953784,12986051.0,1860713.0,14846764.0,0.9078311920166016
3203,3505131721,1797902914,117782496,13236721.0,1868159.0,15104880.0,0.9205164909362793
3204,3507360815,1801700063,119210838,13459560.0,1873225.0,15332785.0,0.9208903312683105
3205,3510080036,1803795256,119119704,13932215.0,1908321.0,15840536.0,0.9557571411132812
3206,3513557833,1823084846,119147601,14820336.0,1852473.0,16672809.0,1.007594108581543
3207,3516726493,1817874079,119931536,14411951.0,1834651.0,16246602.0,0.9917271137237549
3208,3521863327,1824266401,119827013,16621418.0,2059016.0,18680434.0,1.1430625915527344
3209,3520148802,1826390381,120713731,15313987.0,2027705.0,17341692.0,1.0448787212371826
3210,3521890104,1834555719,119889398,13527431.0,1914301.0,15441732.0,0.9389121532440186
3211,3524684110,1821706927,120892686,14011500.0,1935237.0,15946737.0,0.9565153121948242
3212,3527245776,1840098417,121855735,13984828.0,1890803.0,15875631.0,0.956545352935791
3213,3529954143,1836385965,121246299,14174585.0,1881037.0,16055622.0,0.9662857055664062
3214,3532619300,1823208168,122001234,14465905.0,1909236.0,16375141.0,0.9861586093902588
3215,3534528960,1820091941,122053833,14022425.0,1879573.0,15901998.0,0.9616868495941162
3216,3536266929,1839939351,123173285,13781581.0,1846126.0,15627707.0,0.9444911479949951
3217,3563978781,1860450038,123647746,13757594.0,1915035.0,15672629.0,0.948702335357666
3218,3568129203,1848703891,123244124,13397060.0,1879024.0,15276084.0,0.9397075176239014
3219,3572337751,1862306580,123109327,13508938.0,1930415.0,15439353.0,0.9426374435424805
3220,3576696337,1868094646,124148460,13674892.0,1962214.0,15637106.0,0.948293924331665
3221,3580449390,1878860258,123020231,13646937.0,1947993.0,15594930.0,0.9410946369171143
3222,3584500656,1847239124,122592309,13912684.0,1960810.0,15873494.0,0.9531099796295166
3223,3589111395,1834739172,123163076,14244470.0,1959589.0,16204059.0,0.9679722785949707
3224,3592897329,1880196952,124159174,14243921.0,1991450.0,16235371.0,0.9666311740875244
3225,3569709622,1844971635,124048950,14426294.0,1967097.0,16393391.0,0.9824225902557373
3226,3573687139,1860609723,122937379,14418298.0,1979059.0,16397357.0,0.9754276275634766
3227,3577738016,1998042444,124131648,14290307.0,1953243.0,16243550.0,0.971275806427002
3228,3581901422,1870905267,123851577,14433801.0,1948542.0,16382343.0,0.9872691631317139
3229,3586337213,1852682771,123340132,14318079.0,1975215.0,16293294.0,0.9756345748901367
3230,3590985543,1858174087,122999702,15002647.0,2080622.0,17083269.0,1.0226104259490967
3231,3594528228,1867525483,124266701,14519128.0,1918086.0,16437214.0,0.9460444450378418
3232,3598306064,1855048313,124070613,14360986.0,1942072.0,16303058.0,0.9841921329498291
3233,3624046776,1886461676,124846801,13862452.0,1908442.0,15770894.0,0.9526364803314209
3234,3626326470,1879664616,124737755,13825892.0,1932246.0,15758138.0,0.9480435848236084
3235,3628712830,1884229994,125578892,13674587.0,1984797.0,15659384.0,0.9453811645507812
3236,3632213165,1886154525,126836371,14047876.0,1994197.0,16042073.0,0.9759719371795654
3237,3634145914,1873017029,127873534,13723110.0,2001826.0,15724936.0,0.9564096927642822
3238,3636638388,1884621598,126954556,13836451.0,1993159.0,15829610.0,0.959691047668457
3239,3639248956,1883393166,127745372,13981287.0,1988825.0,15970112.0,0.963202953338623
3240,3641834931,1892232508,128722467,13978602.0,1975153.0,15953755.0,0.9648637771606445
3241,3644494110,1887773475,131836098,14250146.0,1938960.0,16189106.0,0.9822952747344971
3242,3646636788,1901709941,132043169,14246972.0,2018793.0,16265765.0,0.9773197174072266
3243,3649731652,1904851160,132622926,16092976.0,2120234.0,18213210.0,1.1127679347991943
3244,3651689893,1903852661,133578488,14138392.0,1998774.0,16137166.0,0.9726748466491699
3245,3654666020,1899900108,133299509,14236658.0,1941463.0,16178121.0,0.9850776195526123
3246,3656424638,1898911016,135666169,14013697.0,1995966.0,16009663.0,0.9678702354431152
3247,3659047526,1907514452,137423389,14479272.0,2018366.0,16497638.0,0.9863958358764648
3248,3661146965,1914327703,138416632,14297144.0,1971247.0,16268391.0,0.9903519153594971
3249,3686618236,1922981221,138328949,14358484.0,1996027.0,16354511.0,0.9765310287475586
3250,3688135092,1912211483,136577102,14663048.0,1950618.0,16613666.0,1.006014347076416
3251,3688646373,1916142547,136834623,14398401.0,2030574.0,16428975.0,0.9823548793792725
3252,3689879113,1896494722,134196175,14439477.0,1983332.0,16422809.0,0.9903554916381836
3253,3690363268,1903358131,134604940,14473840.0,2032832.0,16506672.0,0.988370418548584
3254,3691667940,1914818762,132639239,14608544.0,2017329.0,16625873.0,0.9993336200714111
3255,3691713644,1905705432,133957369,14580040.0,1976863.0,16556903.0,1.0001564025878906
3256,3692929618,1922850914,134043846,14649498.0,2044978.0,16694476.0,0.9920439720153809
3257,3666380108,1892339353,130984612,15084312.0,2037287.0,17121599.0,1.0248277187347412
3258,3666649631,1902611554,129380916,14449182.0,2053401.0,16502583.0,0.9893763065338135
3259,3667453482,1896816268,130377092,14469323.0,2042536.0,16511859.0,0.9899728298187256
3260,3668588009,1882094525,130400782,14556359.0,2047053.0,16603412.0,0.9924488067626953
3261,3669622242,1903130442,130248289,14485925.0,2029597.0,16515522.0,0.9876692295074463
3262,3670473428,1907260898,128546154,14512658.0,2012752.0,16525410.0,0.9918045997619629
3263,3671044904,1908659864,129297294,14518029.0,2060542.0,16578571.0,0.9913215637207031
3264,3672193354,1915473286,128669408,14847496.0,2000422.0,16847918.0,1.013077735900879
3265,3698586800,1925115653,128966029,14526452.0,2045283.0,16571735.0,0.9901084899902344
3266,3701882397,1924178336,129065834,14761986.0,2038447.0,16800433.0,1.010493278503418
3267,3703609609,1901857318,129756861,14596215.0,2056208.0,16652423.0,0.9921269416809082
3268,3706250384,1934670537,130784027,14673058.0,2099726.0,16772784.0,1.0074210166931152
3269,3708625638,1921767949,131500709,14564416.0,2110346.0,16674762.0,0.9935033321380615
3270,3711590958,1924585297,132822848,14775963.0,2045405.0,16821368.0,1.0109310150146484
3271,3714220954,1922296081,133814208,14867577.0,2064937.0,16932514.0,1.01716947555542
3272,3716534462,1933737402,134507986,14699974.0,2104487.0,16804461.0,1.0087401866912842
3273,3718616449,1943802592,134626505,14535485.0,2088984.0,16624469.0,0.9898388385772705
3274,3721203966,1916587951,134962973,14507836.0,2078852.0,16586688.0,0.9932053089141846
3275,3723634668,1911825392,137535268,14749535.0,2154413.0,16903948.0,1.005394458770752
3276,3726062482,1903568995,139098360,14524743.0,2100581.0,16625324.0,0.995816707611084
3277,3729087313,1965257031,139208032,14700279.0,2110102.0,16810381.0,1.0067591667175293
3278,3731594009,1953718270,137754415,14817406.0,2125056.0,16942462.0,1.0164835453033447
3279,3733507468,1972732572,137386869,14352929.0,2120233.0,16473162.0,0.9919071197509766
3280,3735590724,1965321563,138517988,14540124.0,2111567.0,16651691.0,0.9973258972167969
3281,3764995566,1979039391,138442597,14504968.0,2090205.0,16595173.0,0.9993319511413574
3282,3769144932,1975223752,138432267,14623132.0,2070612.0,16693744.0,0.9619905948638916
3283,3773950757,1975980076,138906672,14588891.0,2055964.0,16644855.0,1.0092823505401611
3284,3777657289,1980933258,138532738,14382165.0,2062983.0,16445148.0,0.9904201030731201
3285,3782367436,1989563941,138553323,14696190.0,2085749.0,16781939.0,1.0098910331726074
3286,3786161370,1987257064,138423362,14477807.0,2113276.0,16591083.0,0.9974422454833984
3287,3790817277,1993862814,138853688,14788963.0,2109492.0,16898455.0,0.9818282127380371
3288,3794782964,1990297209,135861473,14448144.0,2100154.0,16548298.0,1.0021414756774902
3289,3770347507,1945853891,135691362,14423608.0,2110713.0,16534321.0,0.999842643737793
3290,3775278204,1966447153,135392286,15794393.0,2216669.0,18011062.0,1.0879580974578857
3291,3778661328,1961180725,136704542,14310449.0,2102656.0,16413105.0,1.0022404193878174
3292,3783228791,1976615642,140210701,14621849.0,2088618.0,16710467.0,1.0213842391967773
3293,3787476913,1958745083,138420031,14443139.0,2133723.0,16576862.0,1.013094186782837
3294,3791942011,1967275454,133707890,14425867.0,2103999.0,16529866.0,1.0124616622924805
3295,3795841494,1974521423,134599853,14524682.0,2116571.0,16641253.0,1.0102787017822266
3296,3799508482,1975024747,135342388,14422388.0,2082087.0,16504475.0,1.0010230541229248
3297,3827233933,1997916887,135505115,14536767.0,2096552.0,16633319.0,1.0119249820709229
3298,3830216603,1985232868,135374137,14861168.0,2123103.0,16984271.0,1.0257413387298584
3299,3832934345,1997449556,135691256,15007163.0,2129084.0,17136247.0,1.0341520309448242
3300,3835216360,1993017251,136162994,15080101.0,2144464.0,17224565.0,1.0376498699188232
3301,3838528483,1983040966,136515803,15387107.0,2090693.0,17477800.0,1.050180196762085
3302,3840591618,1998486730,136018525,15314719.0,2132807.0,17447526.0,1.037487506866455
3303,3843239550,1985844407,137290745,15124229.0,2143611.0,17267840.0,1.0301826000213623
3304,3845880625,2008992352,137562207,15398764.0,2206782.0,17605546.0,1.0502338409423828
3305,3849090573,2006414966,138500919,15573813.0,2160700.0,17734513.0,1.0704305171966553
3306,3850479811,1994169098,142710107,14750816.0,2197931.0,16948747.0,1.0239510536193848
3307,3852839342,2006892226,143857952,14865501.0,2241693.0,17107194.0,1.0266304016113281
3308,3855541144,2008016023,143884973,14634484.0,2164362.0,16798846.0,1.0194554328918457
3309,3858359710,1995723866,144213504,14792076.0,2177668.0,16969744.0,1.0252139568328857
3310,3860783702,2011875124,143577483,15030357.0,2281550.0,17311907.0,1.0363857746124268
3311,3863774505,2023361389,144374275,15378561.0,2217768.0,17596329.0,1.0603396892547607
3312,3865674187,2020811322,145387122,15415122.0,2162226.0,17577348.0,1.0524036884307861
