index,cycles,cpu energy,dram energy,total energy
6145,7031825.6,0.03765249999999999,0.0036987999999999995,0.041351299999999994
6146,6780290.5,0.0327148,0.0021179,0.0348327
6147,6736325.9,0.0309997,0.0019531,0.032952800000000004
6148,7030563.6,0.03893420000000001,0.0037841,0.0427183
6149,7659378.0,0.0513243,0.0059998,0.0573241
6150,7638037.7,0.050744500000000005,0.0061767,0.056921200000000005
6151,7359093.6,0.0394896,0.0052002,0.044689799999999995
6152,6762233.9,0.03377680000000001,0.0026794,0.0364562
6153,6573016.7,0.03060299999999999,0.0018432000000000001,0.0324462
6154,6635440.0,0.029663000000000002,0.0011902,0.030853200000000004
6155,7609488.8,0.0480039,0.0055298,0.0535337
6156,7610571.4,0.053131,0.0063904,0.0595214
6157,7522250.4,0.0473998,0.0061584,0.053558200000000014
6158,6902716.8,0.0321715,0.0032652000000000002,0.0354367
6159,6643286.0,0.0303893,0.0019349000000000002,0.032324200000000004
6160,6612419.5,0.0305724,0.0012391000000000001,0.0318115
6161,6910696.9,0.0367187,0.0025086,0.0392273
6162,7521126.9,0.0505674,0.006085200000000001,0.0566526
6163,7625209.7,0.0529173,0.006427,0.059344299999999996
6164,7383874.4,0.04777819999999999,0.0056214,0.053399600000000005
6165,6680598.5,0.02946150000000001,0.0023131999999999996,0.0317747
6166,6649140.0,0.031103499999999996,0.0014404,0.0325439
6167,6680586.4,0.0319701,0.0013306000000000001,0.033300699999999996
6168,7544588.5,0.0474547,0.005413899999999999,0.05286860000000001
6169,7687731.8,0.0496336,0.006134,0.05576760000000001
6170,7616254.1,0.045629899999999994,0.006292700000000001,0.051922600000000006
6171,7052075.7,0.036389,0.0036620999999999993,0.0400511
6172,6606753.3,0.029449400000000004,0.001538,0.0309874
6173,6630116.9,0.0314025,0.0013062,0.03270869999999999
6174,6981656.4,0.037683,0.0025513000000000003,0.0402343
6175,7677135.7,0.053192,0.0063416,0.0595336
6176,7809176.1,0.0499999,0.006372,0.05637190000000001
6177,7452112.0,0.04055779999999999,0.005157500000000001,0.04571530000000001
6178,6793489.9,0.0324035,0.0026305999999999994,0.0350341
6179,6708971.9,0.0308471,0.0018431999999999997,0.0326903
6180,6788028.9,0.030291700000000005,0.0020446,0.032336300000000005
6181,7604469.8,0.05008530000000001,0.0058043999999999995,0.05588970000000001
6182,7751547.4,0.054015999999999995,0.006640600000000001,0.06065659999999999
6183,7707140.0,0.0478575,0.0062134,0.0540709
6184,7063696.9,0.037042099999999994,0.0036559999999999995,0.0406981
6185,6611966.3,0.029290599999999993,0.0016967000000000002,0.030987299999999995
6186,6642804.8,0.029589800000000006,0.0012268000000000001,0.030816599999999993
6187,7009149.4,0.0388243,0.0029175,0.04174180000000001
6188,7802826.2,0.0532775,0.0065064,0.0597839
6189,7509011.0,0.0497496,0.0060913,0.055840900000000006
6190,7364686.6,0.046655199999999994,0.0056335,0.0522887
6191,6616148.3,0.0312072,0.0024292000000000003,0.03363640000000001
6192,6596730.2,0.0279052,0.0013549000000000002,0.0292601
6193,6586304.2,0.031011900000000002,0.0011841,0.032196
6194,7456930.8,0.0474975,0.0051757999999999995,0.05267330000000001
6195,7604090.1,0.04482409999999999,0.005944799999999999,0.050768900000000006
6196,8757184.3,0.054284599999999995,0.0069092,0.061193800000000007
6197,6924572.8,0.0338011,0.0031920000000000004,0.036993099999999994
6198,6633703.2,0.0314697,0.0021789,0.0336486
6199,6650828.4,0.0315429,0.0014404,0.0329833
6200,7885908.7,0.038275,0.0029785,0.0412535
6201,9345144.2,0.055016999999999996,0.007348599999999999,0.0623656
6202,9184812.8,0.057128799999999993,0.007116700000000001,0.0642455
6203,7148387.2,0.0374572,0.0038146999999999994,0.0412719
6204,6990668.7,0.0348449,0.0026734000000000003,0.0375183
6205,6702824.6,0.029394400000000005,0.0017882999999999996,0.0311827
6206,7138454.5,0.0392394,0.0032043,0.0424437
6207,7653356.6,0.05175149999999999,0.0064148,0.05816629999999999
6208,7637452.0,0.051684400000000005,0.0063598000000000005,0.058044200000000004
6209,7452783.7,0.04553820000000001,0.005340599999999999,0.0508788
6210,6864516.8,0.0321227,0.0024414000000000003,0.0345641
6211,6730052.7,0.030267200000000005,0.0022705,0.0325377
6212,6644649.8,0.0289794,0.0014587,0.030438100000000003
6213,7664540.9,0.051251099999999994,0.005950899999999999,0.057201999999999996
6214,7824857.7,0.0564817,0.006823699999999999,0.0633054
6215,7617328.7,0.0479491,0.0060669,0.05401600000000001
6216,6894503.4,0.035083,0.0033264,0.038409399999999996
6217,6659430.6,0.0309997,0.0015686000000000003,0.032568299999999994
6218,6652602.3,0.030432000000000004,0.0012268000000000001,0.0316588
6219,7454522.6,0.045953299999999996,0.0040587999999999996,0.050012100000000004
6220,7667479.1,0.0528258,0.0064575,0.0592833
6221,7609842.3,0.051135200000000006,0.006372,0.057507199999999994
6222,7221556.3,0.038079699999999994,0.0044617,0.04254139999999999
6223,6722939.2,0.0330688,0.0024292,0.03549799999999999
6224,6692697.8,0.029907200000000002,0.001532,0.0314392
6225,6827647.5,0.0314392,0.0016662,0.0331054
6226,7648990.4,0.0499449,0.0061584,0.0561033
6227,7799074.3,0.048919500000000005,0.0064757999999999994,0.0553953
6228,7540343.7,0.0492918,0.0056947,0.054986499999999994
6229,6798141.5,0.03358760000000001,0.0028565,0.03644409999999999
6230,6722788.3,0.030694500000000003,0.0018494,0.0325439
6231,6752497.3,0.0315673,0.0014160000000000002,0.03298330000000001
6232,7603241.4,0.0503478,0.0053161,0.05566389999999999
6233,7706483.8,0.054650699999999997,0.0064819000000000005,0.0611326
6234,7692408.4,0.05189189999999999,0.0064941,0.05838600000000001
6235,7055625.0,0.037029900000000004,0.0041687,0.04119860000000001
6236,6810371.5,0.029650700000000002,0.0024352999999999996,0.03208599999999999
6237,6727597.0,0.0295226,0.0013001,0.030822699999999998
6238,7342701.3,0.04372550000000001,0.003985600000000001,0.047711100000000006
6239,7717196.7,0.0537963,0.006311,0.06010730000000001
6240,7634503.9,0.0473021,0.0061646,0.0534667
6241,7317482.9,0.042443800000000004,0.0052246,0.0476684
6242,6712140.0,0.029858299999999997,0.0021179,0.031976199999999996
6243,6693886.3,0.0305297,0.0014953999999999998,0.0320251
6244,6693167.6,0.029473800000000005,0.0012207,0.030694500000000003
6245,7625414.2,0.051953000000000006,0.00625,0.05820299999999999
6246,7736997.7,0.050903100000000014,0.0063598000000000005,0.05726289999999999
6247,7678476.1,0.04989,0.0063477,0.0562377
6248,6895553.6,0.030212299999999997,0.0027343,0.0329466
6249,6749857.1,0.030901999999999995,0.0016906999999999998,0.0325927
6250,6773286.7,0.030688399999999998,0.0012634,0.0319518
6251,7609149.3,0.0460021,0.0042847,0.0502868
6252,7831390.1,0.05261210000000001,0.0063719,0.058984000000000016
6253,7855321.9,0.0527525,0.006487999999999999,0.059240499999999995
6254,7255466.6,0.03908679999999999,0.0046324999999999995,0.043719299999999996
6255,6625765.1,0.028851300000000003,0.0019469999999999997,0.0307983
6256,6655947.8,0.0315245,0.0012939000000000002,0.032818400000000005
6257,6817889.6,0.0356872,0.0019776000000000004,0.0376648
6258,7762255.5,0.0528136,0.006164600000000001,0.058978199999999995
6259,7811370.6,0.05263660000000001,0.006365899999999999,0.05900250000000001
6260,7592370.1,0.0449645,0.0057372,0.0507017
6261,6944220.5,0.0340819,0.0029908,0.0370727
6262,6675066.3,0.032141,0.0018067,0.033947700000000004
6263,6774699.3,0.0342406,0.0014343,0.035674899999999996
6264,7708243.8,0.0494932,0.0056091,0.05510230000000001
6265,7874507.8,0.049816799999999994,0.005957,0.055773800000000005
6266,7780777.2,0.0480834,0.0060608,0.054144199999999996
6267,6970050.0,0.0343443,0.0033996000000000005,0.0377439
6268,6683993.5,0.030914300000000006,0.0019776000000000004,0.03289190000000001
6269,6734949.8,0.0317077,0.0025574,0.03426509999999999
6270,7210110.6,0.0438842,0.0039489,0.047833099999999996
6271,7701095.6,0.051537900000000005,0.0060914,0.057629299999999994
6272,7654128.8,0.0516234,0.0063476,0.057970999999999995
6273,7349530.2,0.041522199999999995,0.005279500000000001,0.04680169999999999
