index,cycles,cpu energy,dram energy,total energy,total time
5172,6908104.6,36071.8,3002.8,39074.6,0.00278267860412592
5173,6616259.6,32727.2,2636.6,35363.8,0.0025119304656982
5174,6707718.6,38488.6,2759.0,41247.6,0.00272808074951168
5175,6876220.8,37914.8,2978.4,40893.2,0.00272078514099116
5176,6832684.0,36670.0,2710.0,39380.0,0.0028380393981933
5177,6639322.0,38281.4,2966.2,41247.6,0.0025286674499511
5178,6729636.2,36657.8,2661.4,39319.2,0.00272812843322748
5179,6695528.4,39575.2,2868.6,42443.8,0.00265283584594722
5180,6769609.6,36926.0,2893.0,39819.0,0.00281205177307122
5181,6636754.6,36938.4,2893.4,39831.8,0.00253338813781736
5182,6908903.6,42675.8,3393.4,46069.2,0.00279450416564936
5183,6787892.2,38843.0,3100.4,41943.4,0.00260906219482418
5184,6827651.8,40978.8,3015.2,43994.0,0.00283937454223628
5185,6515915.0,34668.2,2746.6,37414.8,0.0025166034698485803
5186,6733771.0,37012.0,2636.4,39648.4,0.00281367301940914
5187,6874153.6,37646.4,3283.6,40930.0,0.0026366233825683002
5188,6609254.2,34557.8,2722.4,37280.2,0.00267910957336422
5189,6532125.0,32666.0,2636.6,35302.6,0.00250959396362298
5190,6778280.4,44262.4,2893.0,47155.4,0.00285339355468744
5191,6530836.2,35498.0,2270.4,37768.4,0.0025800704956054398
5192,6593986.4,34081.6,2148.2,36229.8,0.0026736736297607
5193,6537550.0,28894.0,2172.8,31066.8,0.00251016616821286
5194,7256565.4,44848.6,3344.8,48193.4,0.00305252075195308
5195,6720175.4,34716.8,2783.4,37500.2,0.00266351699829096
5196,6806802.6,36926.2,2880.8,39807.0,0.00277781486511226
5197,6671754.8,35705.2,2941.8,38647.0,0.00254697799682614
5198,6797965.4,39514.0,2990.6,42504.6,0.00277419090270992
5199,6859960.0,35974.0,2514.8,38488.8,0.00269513130187982
5200,6949414.2,39196.6,3210.6,42407.2,0.0028530597686767002
5201,6811886.4,37292.4,2527.2,39819.6,0.0026788711547851
