index,cycles,cpu energy,dram energy,total energy,total time
492,5373276,83190.0,2868.0,86058.0,0.0014147758483886719
493,5503332,39978.0,1648.0,41626.0,0.0014786720275878906
494,5430167,73913.0,3052.0,76965.0,0.0014536380767822266
495,5129767,35339.0,1098.0,36437.0,0.001314401626586914
496,5201358,25757.0,1343.0,27100.0,0.0013339519500732422
497,5389465,31799.0,2624.0,34423.0,0.001409292221069336
498,5166799,61768.0,2197.0,63965.0,0.0012805461883544922
499,5405906,43334.0,1648.0,44982.0,0.0013747215270996094
500,5829392,32471.0,1282.0,33753.0,0.0015358924865722656
501,5553815,69336.0,3235.0,72571.0,0.001500844955444336
502,4988705,36560.0,977.0,37537.0,0.001253366470336914
503,4918128,36072.0,916.0,36988.0,0.0012302398681640625
504,4895098,32287.0,1038.0,33325.0,0.0012502670288085938
505,4916582,33447.0,854.0,34301.0,0.001226186752319336
506,5148519,31128.0,733.0,31861.0,0.0013761520385742188
507,4988753,73426.0,1221.0,74647.0,0.0012590885162353516
508,5344848,73364.0,1831.0,75195.0,0.0014221668243408203
509,5050928,28626.0,611.0,29237.0,0.0012857913970947266
510,4887698,27282.0,549.0,27831.0,0.0012142658233642578
511,4848018,30212.0,488.0,30700.0,0.0012044906616210938
512,4988672,26917.0,550.0,27467.0,0.0012843608856201172
513,4924016,35034.0,549.0,35583.0,0.0012238025665283203
514,5101326,32471.0,549.0,33020.0,0.00128173828125
515,4850707,36010.0,550.0,36560.0,0.0012023448944091797
516,4915049,39917.0,549.0,40466.0,0.0012559890747070312
517,4914174,36072.0,549.0,36621.0,0.0012154579162597656
518,4874057,31738.0,550.0,32288.0,0.0012459754943847656
519,4861924,33386.0,549.0,33935.0,0.0012688636779785156
520,4889596,43823.0,611.0,44434.0,0.0011970996856689453
521,4925385,30213.0,549.0,30762.0,0.0012576580047607422
522,5073548,34851.0,610.0,35461.0,0.0013072490692138672
523,4909590,42724.0,611.0,43335.0,0.00122833251953125
524,4856283,35888.0,549.0,36437.0,0.0011975765228271484
525,4941295,71228.0,1037.0,72265.0,0.0012314319610595703
526,4872208,43579.0,672.0,44251.0,0.0012276172637939453
527,4843234,38086.0,610.0,38696.0,0.0011928081512451172
528,4841957,34301.0,611.0,34912.0,0.0012240409851074219
529,4926604,37110.0,549.0,37659.0,0.0012502670288085938
530,4863681,36621.0,549.0,37170.0,0.0012493133544921875
531,4841377,35278.0,367.0,35645.0,0.0012371540069580078
532,5097232,37414.0,427.0,37841.0,0.0013632774353027344
533,5353464,34118.0,610.0,34728.0,0.0013604164123535156
534,4994524,39429.0,671.0,40100.0,0.0012900829315185547
535,4909601,29846.0,428.0,30274.0,0.0012586116790771484
536,4889599,28931.0,366.0,29297.0,0.0012197494506835938
537,4971151,33447.0,550.0,33997.0,0.0012524127960205078
538,5039904,24719.0,488.0,25207.0,0.0013213157653808594
539,5097374,87280.0,1648.0,88928.0,0.0013184547424316406
540,5116225,33630.0,732.0,34362.0,0.001306295394897461
